1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
0.052416930523576044,0.01744046500699864,0.016017951034276036,0.017705170982901714,0.020204697018210947,0.01679242857142861,0.03127298141672496,-0.015916218334499656,-0.024996703240648163,-0.03038061621621625,0.003573306500000005,0.011736827465493118,-0.024226044755244792,0.015140890143942444,-0.01862776761409128,0.05201259441888384,0.01785356635663568,-0.04637074712298615,-0.0785247575636146,-0.029594415816836687,0.009960825192288495,0.037477795704295755,0.06000938328154765,-0.0304949271364318,-0.02296803839232157
0.08002466673340683,0.018854731953609326,0.023400978914759705,-0.015027585141485863,0.04326065199119477,0.015048248099239733,0.011973214307123593,0.062489306608017624,-0.03206671974394883,-0.046270836636636704,0.004743320400000008,0.02089259991998401,-0.01311276873126874,0.02431460075969616,0.02547628973178545,0.005408394478895784,0.0003122780278027814,-0.023494957670369278,-0.12473332979362875,0.03468174805038997,0.035557569173908746,0.023451198901098938,0.018287956299488855,0.04541856051974015,0.043605924415117056
0.033101954950445545,-0.007560241351729669,0.03191348036374543,-0.03757375622437758,0.017348125075045052,0.013446600140056043,-0.02552542731541614,0.043882152454263745,-0.001113493198639729,0.08816890070070083,-0.01251547990000001,0.05622230486097228,0.004978001998002,0.009796838564574178,-0.011141370896717382,0.028117091418283682,0.016360876487648786,0.006213849394576212,0.07697009967942305,0.06240349440111985,0.01874264539007096,0.021157220479520525,0.04263670612408545,0.013906109045477266,-0.0023124775044991034
0.009917968164981493,0.015392700159968036,-0.018898413410612592,0.01007209449055095,0.018995199019411668,0.016358531312525043,0.029618414127285442,0.003103761671498554,0.08429473564712954,0.016652456556556585,0.04876188330000006,0.006501764052810571,0.07221607472527478,-0.031850716413434656,-0.024475470376301038,0.014323420584116842,0.03010059125912594,0.046876119783848744,0.142889010719295,0.039365762347530545,0.02753892628109083,0.004024810589410597,0.014678974641675877,-0.005027205297351329,-0.009984691361727673
0.036017867654419916,0.014494455008998233,0.01969954202058562,-0.006230988001199879,0.03110732749649793,0.021969903461384593,0.0647702892396843,-0.0250485297410777,0.011143690938187647,0.02074509189189192,0.030681725700000023,-0.0066005443088617815,0.06743726493506502,0.01703733726509398,0.04396369515612493,-0.028200489497899606,0.032082012501250166,0.032992278695086585,0.040179034462031755,-0.0723772180563888,-0.0075875843572070795,-0.04521374775224779,0.009010007016137134,0.01562706966516743,0.010143033893221375
-0.02720776854539997,-0.017818435312937454,0.003773159888078351,-0.018543491450854925,0.0233126343806284,0.00037614615846338754,0.0494091902287941,0.007811842547235836,0.026961560112022435,-0.020488745345345373,-0.0034836428000000062,-0.0373029289857972,0.012814803896103913,0.03882731087564978,0.02828166813450762,0.006356007101420292,-0.019025029402940312,-0.0784516811768238,0.01706998527349232,-0.04274227724455115,-0.009436272300469499,0.034429955344655414,-0.0076135364337977535,0.027535535732133957,-0.013528860127974421
0.03438210761838027,0.04147290861827643,0.007665876386529441,0.02674432626737329,0.030441251250750485,-0.04495491266506611,0.0693424324108303,-0.04791771508547438,-0.014946957391478312,0.029165507707707733,0.0005179743000000004,-0.08152640408081627,0.033206219180819216,-0.020785704018392664,0.05098343684947959,-0.004445510702140434,-0.0399071462146215,0.011385048333833699,0.09170410649168521,0.07067858818236367,-0.03190498741384484,0.0115012172827173,0.06050443810764769,-0.040652931634182925,0.0050760215956808736
0.02532998007808593,-0.008519889422115599,0.03698089427400825,0.032851464553544665,0.010440445667400457,0.04211579001600649,-0.009304764312119101,-0.11528522923123075,-0.026161343668733784,0.051109733233233284,-0.00923047810000001,0.017508243748749777,0.031116530369630413,0.011003171731307486,-0.010387515812650131,0.020989686737347482,0.01912621552155218,0.025895189032322664,0.04238806561811266,-0.042066299140172,-0.03865000229747283,0.011016944555444576,-0.03951153472987878,0.043463111144427816,-0.0444796407718457
0.0039756015617178975,0.015581570285942849,0.003378416108723899,-0.018699326067393277,0.03309038633179912,0.03902163975590245,0.0569007475272255,0.05383857812656204,-0.03180267523504701,0.020093478578578603,-0.07012738780000002,-0.06598612362472503,-0.009073302797202802,0.03222993142742905,0.010343290032025627,0.012443555311062216,0.017544538753875398,-0.06488408085659972,0.041341290122220084,0.08927141811637686,-0.07358785356108291,0.022338882217782276,0.04122349403628352,-0.030452082058970528,-0.017978068786242786
0.019145209530483556,0.012416023295340965,0.013446457679624282,0.010877502649735034,-0.00851216249749851,0.021449981892757132,-0.02589108941952243,0.06853100149955016,0.01619184826965394,0.019556500100100127,0.01900343110000001,0.035443209741948416,0.06432535104895112,0.02118180217912838,-0.023674333767013632,0.04642593868773761,0.021244878287828804,-0.1745022290603424,-0.028943630034061352,0.03419542671465711,0.11715840095894531,-0.004250179620379629,0.04323058344191645,0.05070394852573719,0.06822897120575894
-0.017259107918710607,0.03381709268146379,-0.022050896072749102,-0.02678742545745426,0.04131531638983393,0.061946952581032555,0.03525366090518532,0.03809626941917426,-0.004150581216243251,0.0007028062062062059,0.05780278960000005,0.04821176845369081,0.029181854745254775,0.06289217073170739,0.034532320956765436,0.026371833566713368,-0.039058739773977426,-0.06709479305513866,0.0469107905229414,0.013614565086982621,0.009965251723104602,0.007792256343656358,0.020099981958504584,0.013779459170414794,0.011320510297940437
0.08380887766543212,0.02879779464107185,0.02844321155191369,0.012838946305369473,0.020759123374024448,0.003397383053221294,0.03621411309821161,0.030058796061181663,0.0025706929385877196,0.07161340020020031,0.04211072460000003,-0.014453797159431899,0.044651161638361664,0.027698976609356295,0.0016863842073658946,0.0070622923584717015,-0.005052498449844988,0.025482186130291233,0.047459577940292624,0.06124128264347138,0.011454065228248938,0.016172733666333688,0.01970031903377771,0.01473398320839581,-0.027827348030393984
