1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
0.0762297482014389,0.062261949640287736,0.03449513309352518,0.03812577517985612,0.01647749640287769,0.012127744604316544,0.034312946043165475,-0.0054176600719424445,-0.005041767985611509,-0.01658335611510791,0.05317251438848922,0.020044073741007196,-0.024917868705035984,0.021019278776978418,-0.020126985611510786,0.06670888489208632,0.025779174460431653,-0.04111732733812949,-0.08284540107913668,-0.022293978417266175,0.01578796762589927,0.0616542985611511,0.0632471510791367,-0.02826633273381296,-0.02531871043165468
0.10142777158273382,0.029948143884892066,0.018876935251798562,-0.002982814748201436,0.045059625899280586,0.021388591726618708,0.0032384658273381306,0.06763946043165468,-0.043921589928057544,0.003048672661870499,-0.010462631294964027,0.013872946043165472,-0.018750179856115108,0.024079940647482,0.02935933093525179,0.0013705449640287767,0.0008995935251798575,-0.020918570143884874,-0.12501057194244608,0.04358911870503597,0.0371147320143885,0.03014012589928058,0.013531883093525182,0.04709058273381293,0.051367917266187064
0.04363691726618705,-0.011005492805755393,0.036865309352517986,-0.04157106474820144,0.024691219424460432,0.018927223021582736,-0.021054974820143887,0.042724307553956856,0.0023933938848920856,0.07711371402877701,-0.023423825539568344,0.07241803597122304,0.001677884892086333,0.006897908273381296,-0.016874577338129502,0.03466760791366907,0.014625782374100716,0.0031492086330935248,0.10493549460431656,0.07175705035971222,0.022068032374100724,0.025634787769784183,0.03929696942446044,0.015008883093525178,-0.0015739964028776959
0.018285953237410075,0.0010625000000000005,-0.016390384892086322,0.009210697841726618,0.02150110431654677,0.03367391366906476,0.01442552158273381,0.004356739208633088,0.09242093705035974,0.011735911870503594,0.07045791007194242,0.008419348920863306,0.08248526798561151,-0.024202969424460423,-0.036922913669064764,0.016852431654676252,0.03175722482014389,0.039488106115107904,0.191688523381295,0.05587560251798562,0.02234535071942447,-0.0043581564748201435,0.0005399964028776988,-0.009112829136690644,-0.00529443705035971
0.040536962230215814,0.021572771582733817,0.03946538848920863,-0.003970100719424459,0.031147595323741003,0.03220857194244604,0.07778198201438853,-0.03229710251798562,0.020518501798561156,0.0005521744604316541,0.039993429856115106,-0.007201769784172659,0.08368319064748202,0.015091053956834528,0.050474359712230216,-0.035449152877697857,0.035707645683453235,0.03493011510791366,0.053218839928057565,-0.07630945503597122,-0.014338473021582742,-0.06475645503597123,0.03230249460431653,0.013929026978417256,0.006961958633093528
-0.030080944244604304,-0.021669949640287775,0.006672320143884893,-0.015132794964028785,0.03110659892086331,-0.01028493345323741,0.04898403956834532,-0.006145902877697842,0.044368521582733814,-0.00010582913669064447,0.000957593525179858,-0.045224230215827346,0.021652410071942435,0.048303440647482,0.031103163669064744,0.003472510791366906,-0.006081654676258989,-0.08436531654676256,0.016124958633093538,-0.0567857571942446,-0.012853987410071942,0.035932230215827345,-0.007704408273381295,0.034052660071942464,-0.012498595323741011
0.03200409712230215,0.036949070143884905,0.012355089928057558,0.020711708633093528,0.04016423920863309,-0.05172500179856113,0.07058133992805762,-0.05927446582733815,-0.004228106115107913,0.01757863489208634,0.0029908938848920872,-0.10339090827338132,0.04604700359712231,-0.028104517985611522,0.06135645143884895,-0.012262523381294962,-0.03559859532374103,0.01668826798561152,0.10516864208633091,0.07020302877697839,-0.03163922482014389,0.00545036151079137,0.06166032374100722,-0.04401180935251796,-0.018919465827338125
0.026838456834532374,-0.00947789748201439,0.04492994244604316,0.037552053956834544,0.018329424460431672,0.04995082913669063,0.010420820143884887,-0.13384852697841723,-0.0278725773381295,0.0631757949640288,-0.01670113669064749,0.01192088129496403,0.04719621043165469,-0.00039859172661870553,-0.009640622302158279,0.02114383992805757,0.011456471223021581,0.029821521582733795,0.05355492086330936,-0.058791113309352536,-0.06234674640287771,0.02513397122302159,-0.028477870503597118,0.043706075539568345,-0.03989326258992804
-0.00086331474820144,0.02284429496402878,0.01492139928057554,-0.011467066546762586,0.030378953237410078,0.0399034820143885,0.0621099892086331,0.052144253597122284,-0.02727433812949642,-0.001419737410071939,-0.09610894424460435,-0.07325861870503599,-0.010823478417266181,0.04058688309352518,0.009597442446043165,0.013214291366906487,0.01332176618705036,-0.07697651079136689,0.05908197661870504,0.10457442625899285,-0.09401229136690648,0.0308764964028777,0.04536322482014389,-0.04113147302158276,-0.03240248201438849
0.023158530575539574,0.019122771582733802,0.021921120503597125,0.01383551438848921,-0.02201889388489208,0.019370651079136696,-0.028716748201438838,0.06821842625899285,-0.0008190917266187043,0.005147737410071945,0.03854954496402879,0.04741177517985612,0.07639944784172661,0.019309679856115113,-0.026066670863309348,0.04715428237410071,0.019118127697841727,-0.19620708453237412,-0.03919751978417267,0.037615980215827335,0.13709276978417265,-0.004198201438848918,0.04159940647482015,0.042534552158273384,0.0702536870503597
