2.249529165957814963e-02,-9.330619653229337007e-02,1.023990066241732208e-02,-9.965278067304884912e-03,-1.574480951475106666e-03,3.527126672245223249e-02,1.492729114311137917e-02,6.595863342538912585e-03,-2.814379768506237306e-02,-1.114131284391731494e-02,-1.820917381585008751e-02,1.292826105410419847e-02,-2.619411227319651952e-02,3.209725705931448791e-02,-7.559193738978095371e-03,2.937252106616659170e-02,3.016439840854253165e-02,-3.860094146312684910e-02,-4.706782069149828551e-02,-1.141655693044692915e-02,-5.046247486007002236e-03,6.068321238160030544e-03,4.603197290694666099e-02,-1.598057481917225867e-02,3.377007481283427620e-02
6.432853015331733981e-02,-4.738768522624449767e-03,2.928241376281467967e-02,-3.147947971223435254e-02,2.519064314730381365e-02,-1.718434633167510196e-03,-2.583324039759984925e-04,6.863089857507775893e-02,-1.534978195326852472e-02,-5.044090781776128241e-02,4.241042071615666945e-03,-4.703435514979892665e-03,-1.229011376746163078e-02,1.625340483847124984e-02,2.409921527449869483e-02,6.213797260666364432e-03,-3.319164161009824365e-02,-3.513647812949309557e-02,-1.017414571541967183e-01,8.620282412797667521e-03,2.466016994299647519e-02,-2.106405014056486613e-02,2.535623149833184792e-02,5.224665886553446492e-02,3.777284390969566641e-02
1.375374529326330204e-02,-1.569386421713202251e-02,2.225723862545676487e-02,-2.567277769401164755e-02,3.478892237818784205e-02,2.699424456826856472e-03,-3.075253001784496870e-02,5.331246838194446391e-02,-4.259584834849909109e-03,7.810285036085398702e-02,-2.209105361395273179e-02,5.649323856018259593e-02,-6.921295556820894132e-04,7.278482581522464044e-03,-5.735873655081834277e-02,7.354885618586778397e-03,-1.627408964303559205e-03,-4.085595516748476499e-03,4.284177006941629340e-02,2.338093979485207641e-02,-2.868324522968260931e-02,1.377611000780851885e-02,5.549134143467671088e-02,1.670496512507550421e-02,-9.940390686453887126e-03
-3.955815425556081372e-03,2.872089996260661360e-02,-8.043222406277668671e-03,-7.524873724263523786e-03,2.355765245353173831e-02,6.206328582617733243e-03,4.936749156041673331e-02,-4.329446555343310216e-03,3.895248745338236729e-02,1.412300683252099183e-02,1.346826955625640004e-03,-1.522112570378930836e-02,4.388885863764072776e-02,-2.964683275087200143e-02,2.300424479166106664e-03,8.475211575926851204e-03,3.697224578727387884e-02,4.110257022136491745e-02,1.928616687884333880e-02,3.535361912734349792e-03,5.132724180018854304e-02,-2.194763166900086382e-03,2.779170809124507924e-02,-4.637806715476774574e-03,-1.462877188635623195e-02
-2.164895441751967312e-02,-2.939717029334486254e-02,-2.104713959072027421e-02,-2.244012322570033968e-02,2.514797900627572386e-02,3.037732631924420362e-02,3.401034886943005153e-02,-2.736676986522280572e-02,-1.510019996283767929e-02,2.711567128156680551e-02,1.538905585902844431e-02,-2.253795130535008948e-02,5.410812088828397676e-02,2.674893928617657138e-02,1.939989107944115401e-02,-2.629258718143559839e-02,4.948598385634486599e-04,2.851519076754911383e-02,1.880104296795038349e-02,-5.396232195573346518e-02,-9.148250283841745378e-04,2.150992092526235466e-02,-2.863635850204028499e-02,1.626677006211965995e-02,2.654228848829399967e-02
-3.748261057549705927e-02,-3.356869687395621499e-03,1.995975077718355195e-02,-2.291734910109131593e-02,-3.441149388871267770e-03,7.928715538618767017e-03,3.703835940307227681e-02,1.975005933994037136e-02,-1.316629866062084091e-02,-1.363252162195668568e-02,-1.409521403318708156e-02,-6.018236422787969636e-02,-1.249315661981389818e-03,-4.420370257320839491e-02,5.519348934087071022e-03,7.991315188753227161e-03,-4.098745978250949162e-02,-5.554992780788077511e-02,8.638798631721818569e-03,-4.720166264054682925e-02,-6.041229995956293869e-02,4.576414198706288405e-02,4.748376389432804046e-03,-7.020592008821351614e-03,-2.798828667906074971e-02
4.452079939958057675e-02,6.284700198408131600e-02,2.469789590645181387e-02,4.151367360553197272e-02,2.510248341290977764e-02,-4.334603665025755365e-02,3.348990189933812728e-02,-2.771952931133963779e-02,1.171990084510975832e-04,-3.147712618353197198e-03,6.930301220527282022e-03,-5.590473227405298728e-02,1.714931117645891040e-02,-3.000121060106660659e-02,6.360502494932560036e-02,3.949958938784726981e-02,-3.096716182582151880e-02,1.893031119666807247e-02,4.750151693326273850e-02,4.472912544364593401e-02,-1.551643811511697370e-02,6.085302136458164111e-03,4.485702791804269118e-02,-5.269958621954161371e-02,1.082171568484433834e-02
3.949424813770069376e-02,1.131316821642151501e-03,3.392554613373061079e-02,5.154640148252587206e-02,-1.245995966567831591e-02,8.316452603178571545e-03,-3.667601250757271392e-02,-1.298564447484333861e-01,-7.919715708433558432e-02,3.978062182052452544e-02,1.648368955465041863e-02,4.050165520070967730e-03,2.303992405556640546e-02,4.521919406034038275e-02,-6.089609597157223143e-03,1.692271279120649216e-02,2.662099082464832248e-02,3.078300924800898841e-02,1.773408417044839563e-02,1.146347908006890848e-03,1.301469324629090166e-02,-4.604126960755855133e-03,-5.347758628391399705e-02,5.423096412519837900e-02,-4.281280921851103594e-02
4.502486409185479325e-04,-1.813587291809421864e-03,-9.221991483360723538e-03,-1.895355050832381316e-02,1.940441395438116320e-02,1.828487394485947548e-02,1.838188944297027005e-02,8.375740938368117505e-02,-5.484903127002868639e-02,2.608158107919120866e-02,-5.683875187103371723e-02,-8.369879638677255040e-02,1.286459320450340262e-02,8.532713654279210601e-04,-2.541387047173869831e-03,1.094282665486611371e-02,4.249030893506727108e-02,-3.385003469048089575e-02,2.425975268201354187e-02,4.568799162689411025e-02,-2.198444280428344180e-02,1.267981388330513548e-02,4.086156513957155123e-03,-1.473198363781325418e-02,-1.617319745469660702e-02
-4.300809092336885589e-03,2.257026839146722766e-02,2.878290395838589005e-02,-7.553845055683794385e-03,-2.583542654945690867e-02,1.312717543288164160e-02,-2.081946469011516226e-02,1.165268057841829658e-01,-3.543983494581509977e-03,-3.530377845445752810e-03,1.427841181961627195e-02,1.000103534275138817e-02,2.703453378816361719e-02,2.937693941756614954e-02,-2.096646571301080328e-02,4.307217305591664464e-02,-4.050350994450011358e-03,-1.595174393847344496e-01,-7.494820376273606151e-03,2.365554491686975430e-02,2.974675275186285800e-02,-1.123622905303553118e-02,5.586734241700433423e-02,3.934614717366206882e-02,8.110571349784059803e-02
